attributeName,attributeValue,testName,subTestName,subSubTestName,relaxedUpperLimit,upperLimit,measurementValue,lowerLimit,relaxedLowerLimit,measurementUnits,priority,status,failureMessage,startTime,stopTime,timeInterval
Gyro_Chip_id,0x0C,,,,,,,,,,,,,,,
,,Gyro,ID_Registers,inertial_chip_id,,1,1,0,,,,PASS,No user failure message was provided,,,
Gyro_Mems_id,0x000000000000,,,,,,,,,,,,,,,
,,Gyro,ID_Registers,mems_id,,1,1,0,,,,PASS,No user failure message was provided,,,
Gyro_ASIC_id,0x3D35EA843745,,,,,,,,,,,,,,,
,,Gyro,ID_Registers,asic_id,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Gyro,Interrupt_Line_Conn_Test,gyro_connectivity,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Accelerometer,Initial,accel_init_normal,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Gyro,Auto_Selftest,gyro_selftest,,1,1,0,,,,PASS,No user failure message was provided,,,
,,Accelerometer,AVG-FS8g_ODR200HZ_Zup,accel_normal_average_x,NA,0.118,-0.014568,-0.118,NA,g,1,PASS,No user failure message was provided,,,
,,Accelerometer,AVG-FS8g_ODR200HZ_Zup,accel_normal_average_y,NA,0.118,-0.012197,-0.118,NA,g,1,PASS,No user failure message was provided,,,
,,Accelerometer,AVG-FS8g_ODR200HZ_Zup,accel_normal_average_z,NA,1.1,0.982884,0.9,NA,g,1,PASS,No user failure message was provided,,,
,,Accelerometer,STD-FS8g_ODR200HZ_Zup,accel_normal_std_x,NA,0.05,0.00164,1e-05,NA,g-rms,1,PASS,No user failure message was provided,,,
,,Accelerometer,STD-FS8g_ODR200HZ_Zup,accel_normal_std_y,NA,0.05,0.000848,1e-05,NA,g-rms,1,PASS,No user failure message was provided,,,
,,Accelerometer,STD-FS8g_ODR200HZ_Zup,accel_normal_std_z,NA,0.05,0.002003,1e-05,NA,g-rms,1,PASS,No user failure message was provided,,,
,,Accelerometer,ODR-FS8g_ODR200HZ_Zup,accel_normal_odr,NA,220,201.031964,180,NA,Hz,1,PASS,No user failure message was provided,,,
,,Gyro,AVG-FS2000dps_ODR200HZ,gyro_normal_average_x,NA,25,-0.031424,-25,NA,dps,1,PASS,No user failure message was provided,,,
,,Gyro,AVG-FS2000dps_ODR200HZ,gyro_normal_average_y,NA,25,-0.287046,-25,NA,dps,1,PASS,No user failure message was provided,,,
,,Gyro,AVG-FS2000dps_ODR200HZ,gyro_normal_average_z,NA,25,-0.428456,-25,NA,dps,1,PASS,No user failure message was provided,,,
,,Gyro,Temperature-FS2000dps_ODR200HZ,gyro_normal_temp,NA,45,36.697854,3,NA,oC,1,PASS,No user failure message was provided,,,
,,Gyro,STD-FS2000dps_ODR200HZ,gyro_normal_std_x,NA,1,0.08354300000000001,1e-05,NA,dps-rms,1,PASS,No user failure message was provided,,,
,,Gyro,STD-FS2000dps_ODR200HZ,gyro_normal_std_y,NA,1,0.110841,1e-05,NA,dps-rms,1,PASS,No user failure message was provided,,,
,,Gyro,STD-FS2000dps_ODR200HZ,gyro_normal_std_z,NA,1,0.084147,1e-05,NA,dps-rms,1,PASS,No user failure message was provided,,,
,,Gyro,ODR-FS2000dps_ODR200HZ,gyro_normal_odr,NA,220,201.031147,180,NA,Hz,1,PASS,No user failure message was provided,,,
,,PressureSensor,Phosphorus_Test,phosphorus_test,,1,1,0,,,,PASS,No user failure message was provided,,,
,,PressureSensor,Infor,PR_Mfg_ID,NA,228,228,228,NA,,1,PASS,No user failure message was provided,,,
,,PressureSensor,Infor,PR_Chip_ID,NA,40,40,40,NA,,1,PASS,No user failure message was provided,,,
,,PressureSensor,Infor,PR_Rev_ID,NA,0,0,0,NA,,1,PASS,No user failure message was provided,,,
,,PressureSensor,Infor,PR_Trim_Version,NA,1,1,1,NA,,1,PASS,No user failure message was provided,,,
,,PressureSensor,AVG-Sample1000ms,PR_Pressure_Average,NA,105,100.70858,90,NA,kPa,1,PASS,No user failure message was provided,,,
,,PressureSensor,STD-Sample1000ms,PR_Pressure_Std,NA,5,2.075,0.01,NA,Pa,1,PASS,No user failure message was provided,,,
,,PressureSensor,ODR-Sample1000ms,PR_Pressure_ODR,NA,30,24.953943,20,NA,Hz,1,PASS,No user failure message was provided,,,
,,PressureSensor,TEMP_AVG-Sample1000ms,PR_Temperature_Average,NA,45,32.508001,15,NA,oC,1,PASS,No user failure message was provided,,,
,,PressureSensor,TEMP_STD-Sample1000ms,PR_Temperature_Std,NA,0.2,0.015746,0,NA,oC,1,PASS,No user failure message was provided,,,
,,WiFi,Firmware_Load-Diags,WIFI_ON,,1,1,0,,,,PASS,No user failure message was provided,,,
